id;opath;error;offset;spdist;pgeom;cpath;tpath;mgeom;ep;tp;length;duration;speed
2992;22768;0.000676285;0.00207242;;LINESTRING(-76.5378562784 38.3171620441);22768;;LINESTRING(-76.5378562784 38.3171620441,-76.5378562784 38.3171620441);0.999999999994;0;0.00349087891821;;
2993;22768;0.000672158;0.00199966;;LINESTRING(-76.5379067092 38.3172144955);22768;;LINESTRING(-76.5379067092 38.3172144955,-76.5379067092 38.3172144955);0.999999999994;0;0.00349087891821;;
2994;22768;0.000668168;0.00193022;;LINESTRING(-76.5379549313 38.3172644652);22768;;LINESTRING(-76.5379549313 38.3172644652,-76.5379549313 38.3172644652);0.999999999994;0;0.00349087891821;;
2995;22768;0.000664402;0.00185744;;LINESTRING(-76.5380056357 38.3173166795);22768;;LINESTRING(-76.5380056357 38.3173166795,-76.5380056357 38.3173166795);0.999999999994;0;0.00349087891821;;
2996;22768;0.000660637;0.00178465;;LINESTRING(-76.5380563402 38.3173688937);22768;;LINESTRING(-76.5380563402 38.3173688937,-76.5380563402 38.3173688937);0.999999999995;0;0.00349087891821;;
2997;22768;0.000656871;0.00171187;;LINESTRING(-76.5381070446 38.317421108);22768;;LINESTRING(-76.5381070446 38.317421108,-76.5381070446 38.317421108);0.999999999995;0;0.00349087891821;;
2998;22768;0.000651998;0.00156357;;LINESTRING(-76.5382103601 38.3175274998);22768;;LINESTRING(-76.5382103601 38.3175274998,-76.5382103601 38.3175274998);0.999999999995;0;0.00349087891821;;
2999;22768;0.000648233;0.00149079;;LINESTRING(-76.5382610645 38.3175797141);22768;;LINESTRING(-76.5382610645 38.3175797141,-76.5382610645 38.3175797141);0.999999999995;0;0.00349087891821;;
3000;22768;0.000644467;0.00141801;;LINESTRING(-76.538311769 38.3176319283);22768;;LINESTRING(-76.538311769 38.3176319283,-76.538311769 38.3176319283);0.999999999995;0;0.00349087891821;;
3001;22768;0.000644311;0.00137748;;LINESTRING(-76.53834 38.317661);22768;;LINESTRING(-76.53834 38.317661);0.999999999995;0;0.00349087891821;;
3002;22768;0.000645171;0.00131077;;LINESTRING(-76.5383894376 38.3177057943);22768;;LINESTRING(-76.5383894376 38.3177057943,-76.5383894376 38.3177057943);0.999999999995;0;0.00349087891821;;
3003;22768;0.000648889;0.00123533;;LINESTRING(-76.5384453392 38.3177564455);22768;;LINESTRING(-76.5384453392 38.3177564455,-76.5384453392 38.3177564455);0.999999999995;0;0.00349087891821;;
3004;22768;0.000649779;0.00116246;;LINESTRING(-76.5384993427 38.3178053768);22768;;LINESTRING(-76.5384993427 38.3178053768,-76.5384993427 38.3178053768);0.999999999995;0;0.00349087891821;;
3005;21180;0.000597501;0.00176989;;LINESTRING(-76.5383098961 38.318901808);21180;;LINESTRING(-76.5383098961 38.318901808,-76.5383098961 38.318901808);0.999999999996;0;0.00295635901224;;
3006;21180;0.000533291;0.00180437;;LINESTRING(-76.5383425137 38.3188906469);21180;;LINESTRING(-76.5383425137 38.3188906469,-76.5383425137 38.3188906469);0.999999999996;0;0.00295635901224;;
3007;21180;0.000465471;0.00183761;;LINESTRING(-76.5383739629 38.3188798857);21180;;LINESTRING(-76.5383739629 38.3188798857,-76.5383739629 38.3188798857);0.999999999997;0;0.00295635901224;;
3008;21180;0.000395181;0.00187806;;LINESTRING(-76.5384122418 38.3188667875);21180;;LINESTRING(-76.5384122418 38.3188667875,-76.5384122418 38.3188667875);0.999999999998;0;0.00295635901224;;
3009;21180;0.000330971;0.00191254;;LINESTRING(-76.5384448594 38.3188556264);21180;;LINESTRING(-76.5384448594 38.3188556264,-76.5384448594 38.3188556264);0.999999999999;0;0.00295635901224;;
3010;21180;0.000263152;0.00194578;;LINESTRING(-76.5384763086 38.3188448652);21180;;LINESTRING(-76.5384763086 38.3188448652,-76.5384763086 38.3188448652);0.999999999999;0;0.00295635901224;;
3011;21180;0.000195332;0.00197902;;LINESTRING(-76.5385077578 38.3188341039);21180;;LINESTRING(-76.5385077578 38.3188341039,-76.5385077578 38.3188341039);1;0;0.00295635901224;;
3012;21180;0.000131122;0.00201349;;LINESTRING(-76.5385403754 38.3188229428);21180;;LINESTRING(-76.5385403754 38.3188229428,-76.5385403754 38.3188229428);1;0;0.00295635901224;;
3013;21180;6.33021e-05;0.00204673;;LINESTRING(-76.5385718246 38.3188121816);21180;;LINESTRING(-76.5385718246 38.3188121816,-76.5385718246 38.3188121816);1;0;0.00295635901224;;
3014;21180;9.0828e-07;0.00208121;;LINESTRING(-76.5386044423 38.3188010205);21180;;LINESTRING(-76.5386044423 38.3188010205,-76.5386044423 38.3188010205);1;0;0.00295635901224;;
3015;21180;7.11979e-05;0.00212166;;LINESTRING(-76.5386427212 38.3187879223);21180;;LINESTRING(-76.5386427212 38.3187879223,-76.5386427212 38.3187879223);1;0;0.00295635901224;;
3016;21180;0.000139017;0.0021549;;LINESTRING(-76.5386741703 38.318777161);21180;;LINESTRING(-76.5386741703 38.318777161,-76.5386741703 38.318777161);1;0;0.00295635901224;;
3017;21180;0.000206837;0.00218814;;LINESTRING(-76.5387056195 38.3187663998);21180;;LINESTRING(-76.5387056195 38.3187663998,-76.5387056195 38.3187663998);0.999999999999;0;0.00295635901224;;
3018;21180;0.000271047;0.00222262;;LINESTRING(-76.5387382372 38.3187552387);21180;;LINESTRING(-76.5387382372 38.3187552387,-76.5387382372 38.3187552387);0.999999999999;0;0.00295635901224;;
3019;21180;0.000338867;0.00225586;;LINESTRING(-76.5387696863 38.3187444775);21180;;LINESTRING(-76.5387696863 38.3187444775,-76.5387696863 38.3187444775);0.999999999999;0;0.00295635901224;;
3020;21180;0.000400607;0.00228311;;LINESTRING(-76.5387954743 38.3187356534);21180;;LINESTRING(-76.5387954743 38.3187356534,-76.5387954743 38.3187356534);0.999999999998;0;0.00295635901224;;
3021;21180;0.000470897;0.00232357;;LINESTRING(-76.5388337532 38.3187225552);21180;;LINESTRING(-76.5388337532 38.3187225552,-76.5388337532 38.3187225552);0.999999999997;0;0.00295635901224;;
3022;21180;0.000538716;0.00235681;;LINESTRING(-76.5388652023 38.3187117939);21180;;LINESTRING(-76.5388652023 38.3187117939,-76.5388652023 38.3187117939);0.999999999996;0;0.00295635901224;;
3023;21180;0.000606536;0.00239005;;LINESTRING(-76.5388966515 38.3187010327);21180;;LINESTRING(-76.5388966515 38.3187010327,-76.5388966515 38.3187010327);0.999999999995;0;0.00295635901224;;
3024;21180;0.000674356;0.00242329;;LINESTRING(-76.5389281007 38.3186902715);21180;;LINESTRING(-76.5389281007 38.3186902715,-76.5389281007 38.3186902715);0.999999999994;0;0.00295635901224;;
3025;21180;0.000809995;0.00248977;;LINESTRING(-76.538990999 38.318668749);21180;;LINESTRING(-76.538990999 38.318668749,-76.538990999 38.318668749);0.999999999992;0;0.00295635901224;;
3026;21180;0.000877814;0.00252301;;LINESTRING(-76.5390224482 38.3186579877);21180;;LINESTRING(-76.5390224482 38.3186579877,-76.5390224482 38.3186579877);0.99999999999;0;0.00295635901224;;
3027;21180;0.000945634;0.00255624;;LINESTRING(-76.5390538973 38.3186472265);21180;;LINESTRING(-76.5390538973 38.3186472265,-76.5390538973 38.3186472265);0.999999999989;0;0.00295635901224;;
3028;19508;0.00101058;0.0054035;;LINESTRING(-76.5399127813 38.3187418648);19508;;LINESTRING(-76.5399127813 38.3187418648,-76.5399127813 38.3187418648);0.999999999987;0;0.0059448325497;;
3029;19508;0.00103494;0.00533201;;LINESTRING(-76.5399769359 38.3187734105);19508;;LINESTRING(-76.5399769359 38.3187734105,-76.5399769359 38.3187734105);0.999999999987;0;0.0059448325497;;
3030;19508;0.0010593;0.00526052;;LINESTRING(-76.5400410906 38.3188049561);19508;;LINESTRING(-76.5400410906 38.3188049561,-76.5400410906 38.3188049561);0.999999999986;0;0.0059448325497;;
3031;19508;0.00108366;0.00518903;;LINESTRING(-76.5401052452 38.3188365018);19508;;LINESTRING(-76.5401052452 38.3188365018,-76.5401052452 38.3188365018);0.999999999985;0;0.0059448325497;;
3032;19508;0.00111117;0.00511226;;LINESTRING(-76.5401740136 38.3188706296);19508;;LINESTRING(-76.5401740136 38.3188706296,-76.5401740136 38.3188706296);0.999999999985;0;0.0059448325497;;
3033;19508;0.00113131;0.00503369;;LINESTRING(-76.540244131 38.3189060627);19508;;LINESTRING(-76.540244131 38.3189060627,-76.540244131 38.3189060627);0.999999999984;0;0.0059448325497;;
3034;19508;0.00115833;0.00496875;;LINESTRING(-76.5403020937 38.3189353534);19508;;LINESTRING(-76.5403020937 38.3189353534,-76.5403020937 38.3189353534);0.999999999983;0;0.0059448325497;;
3035;19508;0.00118191;0.004897;;LINESTRING(-76.5403661337 38.3189677152);19508;;LINESTRING(-76.5403661337 38.3189677152,-76.5403661337 38.3189677152);0.999999999983;0;0.0059448325497;;
3036;19508;0.00120549;0.00482525;;LINESTRING(-76.5404301737 38.3190000771);19508;;LINESTRING(-76.5404301737 38.3190000771,-76.5404301737 38.3190000771);0.999999999982;0;0.0059448325497;;
3037;19508;0.00122566;0.00475521;;LINESTRING(-76.5404926782 38.319031663);19508;;LINESTRING(-76.5404926782 38.319031663,-76.5404926782 38.319031663);0.999999999981;0;0.0059448325497;;
3038;19508;0.00124924;0.00468346;;LINESTRING(-76.5405567182 38.3190640249);19508;;LINESTRING(-76.5405567182 38.3190640249,-76.5405567182 38.3190640249);0.99999999998;0;0.0059448325497;;
3039;19508;0.00127282;0.00461171;;LINESTRING(-76.5406207583 38.3190963867);19508;;LINESTRING(-76.5406207583 38.3190963867,-76.5406207583 38.3190963867);0.99999999998;0;0.0059448325497;;
3040;19508;0.00129983;0.00454677;;LINESTRING(-76.5406787209 38.3191256775);19508;;LINESTRING(-76.5406787209 38.3191256775,-76.5406787209 38.3191256775);0.999999999979;0;0.0059448325497;;
3041;19508;0.00132341;0.00447501;;LINESTRING(-76.5407427609 38.3191580393);19508;;LINESTRING(-76.5407427609 38.3191580393,-76.5407427609 38.3191580393);0.999999999978;0;0.0059448325497;;
3042;19508;0.00134699;0.00440326;;LINESTRING(-76.540806801 38.3191904012);19508;;LINESTRING(-76.540806801 38.3191904012,-76.540806801 38.3191904012);0.999999999977;0;0.0059448325497;;
3043;19508;0.00137057;0.00433151;;LINESTRING(-76.540870841 38.3192227631);19508;;LINESTRING(-76.540870841 38.3192227631,-76.540870841 38.3192227631);0.999999999977;0;0.0059448325497;;
3044;19508;0.00139755;0.00425804;;LINESTRING(-76.5409364166 38.3192559009);19508;;LINESTRING(-76.5409364166 38.3192559009,-76.5409364166 38.3192559009);0.999999999976;0;0.0059448325497;;
3045;19508;0.00142115;0.00419352;;LINESTRING(-76.540994 38.319285);19508;;LINESTRING(-76.540994 38.319285);0.999999999975;0;0.0059448325497;;
3046;19508;0.00144559;0.00413275;;LINESTRING(-76.5410485733 38.3193117195);19508;;LINESTRING(-76.5410485733 38.3193117195,-76.5410485733 38.3193117195);0.999999999974;0;0.0059448325497;;
3047;19508;0.0014735;0.00405963;;LINESTRING(-76.5411142507 38.3193438756);19508;;LINESTRING(-76.5411142507 38.3193438756,-76.5411142507 38.3193438756);0.999999999973;0;0.0059448325497;;
3048;19508;0.00149798;0.00398818;;LINESTRING(-76.5411784216 38.3193752942);19508;;LINESTRING(-76.5411784216 38.3193752942,-76.5411784216 38.3193752942);0.999999999972;0;0.0059448325497;;
3049;19508;0.00152246;0.00391673;;LINESTRING(-76.5412425925 38.3194067127);19508;;LINESTRING(-76.5412425925 38.3194067127,-76.5412425925 38.3194067127);0.999999999971;0;0.0059448325497;;
3050;19508;0.00154694;0.00384528;;LINESTRING(-76.5413067633 38.3194381312);19508;;LINESTRING(-76.5413067633 38.3194381312,-76.5413067633 38.3194381312);0.99999999997;0;0.0059448325497;;
3051;19508;0.00157135;0.00378236;;LINESTRING(-76.5413632735 38.319465799);19508;;LINESTRING(-76.5413632735 38.319465799,-76.5413632735 38.319465799);0.999999999969;0;0.0059448325497;;
3052;19508;0.00159583;0.00370713;;LINESTRING(-76.5414308355 38.3194988892);19508;;LINESTRING(-76.5414308355 38.3194988892,-76.5414308355 38.3194988892);0.999999999968;0;0.0059448325497;;
3053;19508;0.00162009;0.00364415;;LINESTRING(-76.5414873317 38.3195267163);19508;;LINESTRING(-76.5414873317 38.3195267163,-76.5414873317 38.3195267163);0.999999999967;0;0.0059448325497;;
3054;19508;0.0016444;0.00357264;;LINESTRING(-76.5415514798 38.3195583123);19508;;LINESTRING(-76.5415514798 38.3195583123,-76.5415514798 38.3195583123);0.999999999966;0;0.0059448325497;;
3055;19508;0.00166871;0.00350114;;LINESTRING(-76.5416156279 38.3195899083);19508;;LINESTRING(-76.5416156279 38.3195899083,-76.5416156279 38.3195899083);0.999999999965;0;0.0059448325497;;
3056;19508;0.00169297;0.00343816;;LINESTRING(-76.5416721241 38.3196177354);19508;;LINESTRING(-76.5416721241 38.3196177354,-76.5416721241 38.3196177354);0.999999999964;0;0.0059448325497;;
3057;19508;0.00171386;0.00336834;;LINESTRING(-76.5417347601 38.3196485866);19508;;LINESTRING(-76.5417347601 38.3196485866,-76.5417347601 38.3196485866);0.999999999963;0;0.0059448325497;;
3058;19508;0.00173812;0.00330536;;LINESTRING(-76.5417912563 38.3196764137);19508;;LINESTRING(-76.5417912563 38.3196764137,-76.5417912563 38.3196764137);0.999999999962;0;0.0059448325497;;
3059;19508;0.00175901;0.00323491;;LINESTRING(-76.5418544561 38.3197075447);19508;;LINESTRING(-76.5418544561 38.3197075447,-76.5418544561 38.3197075447);0.999999999961;0;0.0059448325497;;
3060;19508;0.00177987;0.00316508;;LINESTRING(-76.5419170878 38.3197384217);19508;;LINESTRING(-76.5419170878 38.3197384217,-76.5419170878 38.3197384217);0.99999999996;0;0.0059448325497;;
3061;19508;0.0018041;0.00309698;;LINESTRING(-76.541978161 38.3197685556);19508;;LINESTRING(-76.541978161 38.3197685556,-76.541978161 38.3197685556);0.999999999959;0;0.0059448325497;;
3062;19508;0.00182474;0.00303562;;LINESTRING(-76.5420331176 38.3197958428);19508;;LINESTRING(-76.5420331176 38.3197958428,-76.5420331176 38.3197958428);0.999999999958;0;0.0059448325497;;
3063;19508;0.00184541;0.00296573;;LINESTRING(-76.5420957142 38.3198269235);19508;;LINESTRING(-76.5420957142 38.3198269235,-76.5420957142 38.3198269235);0.999999999957;0;0.0059448325497;;
3064;19508;0.00186607;0.00289584;;LINESTRING(-76.5421583108 38.3198580041);19508;;LINESTRING(-76.5421583108 38.3198580041,-76.5421583108 38.3198580041);0.999999999956;0;0.0059448325497;;
3065;19508;0.00188672;0.00283448;;LINESTRING(-76.5422132675 38.3198852914);19508;;LINESTRING(-76.5422132675 38.3198852914,-76.5422132675 38.3198852914);0.999999999956;0;0.0059448325497;;
3066;19508;0.00190736;0.00277313;;LINESTRING(-76.5422682241 38.3199125786);19508;;LINESTRING(-76.5422682241 38.3199125786,-76.5422682241 38.3199125786);0.999999999955;0;0.0059448325497;;
3067;19508;0.00192802;0.00270324;;LINESTRING(-76.5423308207 38.3199436593);19508;;LINESTRING(-76.5423308207 38.3199436593,-76.5423308207 38.3199436593);0.999999999954;0;0.0059448325497;;
3068;19508;0.00194527;0.00263505;;LINESTRING(-76.5423918979 38.3199739854);19508;;LINESTRING(-76.5423918979 38.3199739854,-76.5423918979 38.3199739854);0.999999999953;0;0.0059448325497;;
3069;19508;0.00196592;0.00257369;;LINESTRING(-76.5424468545 38.3200012727);19508;;LINESTRING(-76.5424468545 38.3200012727,-76.5424468545 38.3200012727);0.999999999952;0;0.0059448325497;;
3070;19508;0.00200379;0.00245267;;LINESTRING(-76.5425552483 38.3200550927);19508;;LINESTRING(-76.5425552483 38.3200550927,-76.5425552483 38.3200550927);0.99999999995;0;0.0059448325497;;
3071;19508;0.00201661;0.00176159;;LINESTRING(-76.5431197404 38.3204462784);19508;;LINESTRING(-76.5431197404 38.3204462784,-76.5431197404 38.3204462784);0.999999999949;0;0.0059448325497;;
3072;19508;0.00201494;0.00169951;;LINESTRING(-76.543164354 38.3204894419);19508;;LINESTRING(-76.543164354 38.3204894419,-76.543164354 38.3204894419);0.999999999949;0;0.0059448325497;;
3073;19508;0.0020107;0.0016293;;LINESTRING(-76.5432148146 38.3205382623);19508;;LINESTRING(-76.5432148146 38.3205382623,-76.5432148146 38.3205382623);0.999999999949;0;0.0059448325497;;
3074;19508;0.00200903;0.00156722;;LINESTRING(-76.5432594283 38.3205814258);19508;;LINESTRING(-76.5432594283 38.3205814258,-76.5432594283 38.3205814258);0.99999999995;0;0.0059448325497;;
3075;19508;0.00200736;0.00150515;;LINESTRING(-76.5433040419 38.3206245893);19508;;LINESTRING(-76.5433040419 38.3206245893,-76.5433040419 38.3206245893);0.99999999995;0;0.0059448325497;;
3076;19508;0.00200569;0.00144307;;LINESTRING(-76.5433486555 38.3206677528);19508;;LINESTRING(-76.5433486555 38.3206677528,-76.5433486555 38.3206677528);0.99999999995;0;0.0059448325497;;
3077;19508;0.00200402;0.001381;;LINESTRING(-76.5433932692 38.3207109162);19508;;LINESTRING(-76.5433932692 38.3207109162,-76.5433932692 38.3207109162);0.99999999995;0;0.0059448325497;;
3078;19508;0.0019996;0.00132157;;LINESTRING(-76.5434359765 38.3207522354);19508;;LINESTRING(-76.5434359765 38.3207522354,-76.5434359765 38.3207522354);0.99999999995;0;0.0059448325497;;
3079;19508;0.00199519;0.00126215;;LINESTRING(-76.5434786838 38.3207935545);19508;;LINESTRING(-76.5434786838 38.3207935545,-76.5434786838 38.3207935545);0.99999999995;0;0.0059448325497;;
3080;19508;0.00199334;0.00121086;;LINESTRING(-76.5435155441 38.3208292167);19508;;LINESTRING(-76.5435155441 38.3208292167,-76.5435155441 38.3208292167);0.99999999995;0;0.0059448325497;;
3081;19508;0.00198892;0.00115144;;LINESTRING(-76.5435582514 38.3208705358);19508;;LINESTRING(-76.5435582514 38.3208705358,-76.5435582514 38.3208705358);0.999999999951;0;0.0059448325497;;
3082;19508;0.00198452;0.0010924;;LINESTRING(-76.5436006851 38.3209115773);19508;;LINESTRING(-76.5436006851 38.3209115773,-76.5436006851 38.3209115773);0.999999999951;0;0.0059448325497;;
3083;19508;0.00198268;0.00104111;;LINESTRING(-76.5436375526 38.3209472325);19508;;LINESTRING(-76.5436375526 38.3209472325,-76.5436375526 38.3209472325);0.999999999951;0;0.0059448325497;;
3084;19508;0.0019781;0.000992477;;LINESTRING(-76.5436725139 38.3209810441);19508;;LINESTRING(-76.5436725139 38.3209810441,-76.5436725139 38.3209810441);0.999999999951;0;0.0059448325497;;
3085;19508;0.00197351;0.000943841;;LINESTRING(-76.5437074752 38.3210148557);19508;;LINESTRING(-76.5437074752 38.3210148557,-76.5437074752 38.3210148557);0.999999999951;0;0.0059448325497;;
3086;19508;0.00197167;0.000892552;;LINESTRING(-76.5437443428 38.3210505109);19508;;LINESTRING(-76.5437443428 38.3210505109,-76.5437443428 38.3210505109);0.999999999951;0;0.0059448325497;;
3087;19508;0.00196709;0.000843916;;LINESTRING(-76.5437793041 38.3210843225);19508;;LINESTRING(-76.5437793041 38.3210843225,-76.5437793041 38.3210843225);0.999999999952;0;0.0059448325497;;
3088;19508;0.00196781;0.000800763;;LINESTRING(-76.5438103231 38.3211143215);19508;;LINESTRING(-76.5438103231 38.3211143215,-76.5438103231 38.3211143215);0.999999999952;0;0.0059448325497;;
3089;19508;0.00196049;0.000754779;;LINESTRING(-76.5438433781 38.3211462895);19508;;LINESTRING(-76.5438433781 38.3211462895,-76.5438433781 38.3211462895);0.999999999952;0;0.0059448325497;;
3090;19508;0.00196121;0.000711626;;LINESTRING(-76.5438743972 38.3211762885);19508;;LINESTRING(-76.5438743972 38.3211762885,-76.5438743972 38.3211762885);0.999999999952;0;0.0059448325497;;
3091;19508;0.00195919;0.000671126;;LINESTRING(-76.54390351 38.3212044439);19508;;LINESTRING(-76.54390351 38.3212044439,-76.54390351 38.3212044439);0.999999999952;0;0.0059448325497;;
3092;19508;0.00195717;0.000630626;;LINESTRING(-76.5439326228 38.3212325993);19508;;LINESTRING(-76.5439326228 38.3212325993,-76.5439326228 38.3212325993);0.999999999952;0;0.0059448325497;;
3093;19508;0.00195515;0.000590125;;LINESTRING(-76.5439617356 38.3212607548);19508;;LINESTRING(-76.5439617356 38.3212607548,-76.5439617356 38.3212607548);0.999999999952;0;0.0059448325497;;
3094;19508;0.00195038;0.000552277;;LINESTRING(-76.5439889421 38.3212870666);19508;;LINESTRING(-76.5439889421 38.3212870666,-76.5439889421 38.3212870666);0.999999999952;0;0.0059448325497;;
3095;19508;0.00194836;0.000511776;;LINESTRING(-76.5440180549 38.321315222);19508;;LINESTRING(-76.5440180549 38.321315222,-76.5440180549 38.321315222);0.999999999953;0;0.0059448325497;;
3096;19508;0.0019436;0.000473928;;LINESTRING(-76.5440452614 38.3213415339);19508;;LINESTRING(-76.5440452614 38.3213415339,-76.5440452614 38.3213415339);0.999999999953;0;0.0059448325497;;
3097;19508;0.00194158;0.000433427;;LINESTRING(-76.5440743742 38.3213696893);19508;;LINESTRING(-76.5440743742 38.3213696893,-76.5440743742 38.3213696893);0.999999999953;0;0.0059448325497;;
3098;19508;0.00193682;0.000395579;;LINESTRING(-76.5441015808 38.3213960011);19508;;LINESTRING(-76.5441015808 38.3213960011,-76.5441015808 38.3213960011);0.999999999953;0;0.0059448325497;;
3099;19508;0.00193736;0.000363215;;LINESTRING(-76.5441248451 38.3214185004);19508;;LINESTRING(-76.5441248451 38.3214185004,-76.5441248451 38.3214185004);0.999999999953;0;0.0059448325497;;
3100;19508;0.00192985;0.000328018;;LINESTRING(-76.5441501453 38.3214429686);19508;;LINESTRING(-76.5441501453 38.3214429686,-76.5441501453 38.3214429686);0.999999999953;0;0.0059448325497;;
3101;19508;0.00193039;0.000295654;;LINESTRING(-76.5441734096 38.3214654679);19508;;LINESTRING(-76.5441734096 38.3214654679,-76.5441734096 38.3214654679);0.999999999953;0;0.0059448325497;;
3102;19508;0.00192563;0.000257805;;LINESTRING(-76.5442006161 38.3214917797);19508;;LINESTRING(-76.5442006161 38.3214917797,-76.5442006161 38.3214917797);0.999999999954;0;0.0059448325497;;
3103;19508;0.00192343;0.000228093;;LINESTRING(-76.5442219742 38.3215124354);19508;;LINESTRING(-76.5442219742 38.3215124354,-76.5442219742 38.3215124354);0.999999999954;0;0.0059448325497;;
3104;19508;0.00192126;0.000208581;;LINESTRING(-76.544236 38.321526);19508;;LINESTRING(-76.544236 38.321526);0.999999999954;0;0.0059448325497;;
3105;19508;0.00191944;0.000208581;;LINESTRING(-76.544236 38.321526);19508;;LINESTRING(-76.544236 38.321526);0.999999999954;0;0.0059448325497;;
3106;19508;0.00192093;0.000208581;;LINESTRING(-76.544236 38.321526);19508;;LINESTRING(-76.544236 38.321526);0.999999999954;0;0.0059448325497;;
3107;19508;0.0019172;0.000208581;;LINESTRING(-76.544236 38.321526);19508;;LINESTRING(-76.544236 38.321526);0.999999999954;0;0.0059448325497;;
3108;19508;0.00191677;0.000203519;;LINESTRING(-76.544239859 38.3215292765);19508;;LINESTRING(-76.544239859 38.3215292765,-76.544239859 38.3215292765);0.999999999954;0;0.0059448325497;;
3109;19508;0.00191649;0.000173726;;LINESTRING(-76.5442625696 38.3215485591);19508;;LINESTRING(-76.5442625696 38.3215485591,-76.5442625696 38.3215485591);0.999999999954;0;0.0059448325497;;
3110;19508;0.00191331;0.000146403;;LINESTRING(-76.5442833981 38.3215662437);19508;;LINESTRING(-76.5442833981 38.3215662437,-76.5442833981 38.3215662437);0.999999999954;0;0.0059448325497;;
3111;19508;0.00191304;0.00011661;;LINESTRING(-76.5443061088 38.3215855263);19508;;LINESTRING(-76.5443061088 38.3215855263,-76.5443061088 38.3215855263);0.999999999954;0;0.0059448325497;;
3112;19507;0.0019083;0.000117999;;LINESTRING(-76.544476153 38.3217466615);19507;;LINESTRING(-76.544476153 38.3217466615,-76.544476153 38.3217466615);0.999999999954;0;0.00328890378917;;
3113;19507;0.00190771;0.00013957;;LINESTRING(-76.5444909886 38.3217623213);19507;;LINESTRING(-76.5444909886 38.3217623213,-76.5444909886 38.3217623213);0.999999999955;0;0.00328890378917;;
3114;19507;0.00190713;0.000161141;;LINESTRING(-76.5445058242 38.321777981);19507;;LINESTRING(-76.5445058242 38.321777981,-76.5445058242 38.321777981);0.999999999955;0;0.00328890378917;;
3115;19507;0.00190101;0.00018796;;LINESTRING(-76.5445242684 38.3217974499);19507;;LINESTRING(-76.5445242684 38.3217974499,-76.5445242684 38.3217974499);0.999999999955;0;0.00328890378917;;
3116;19507;0.0018978;0.000206762;;LINESTRING(-76.5445371993 38.3218110993);19507;;LINESTRING(-76.5445371993 38.3218110993,-76.5445371993 38.3218110993);0.999999999955;0;0.00328890378917;;
3117;19507;0.00189722;0.000228333;;LINESTRING(-76.5445520349 38.3218267591);19507;;LINESTRING(-76.5445520349 38.3218267591,-76.5445520349 38.3218267591);0.999999999955;0;0.00328890378917;;
3118;19507;0.00189401;0.000247135;;LINESTRING(-76.5445649659 38.3218404084);19507;;LINESTRING(-76.5445649659 38.3218404084,-76.5445649659 38.3218404084);0.999999999955;0;0.00328890378917;;
3119;19507;0.00189372;0.000257921;;LINESTRING(-76.5445723837 38.3218482383);19507;;LINESTRING(-76.5445723837 38.3218482383,-76.5445723837 38.3218482383);0.999999999955;0;0.00328890378917;;
3120;19507;0.00189057;0.000261725;;LINESTRING(-76.544575 38.321851);19507;;LINESTRING(-76.544575 38.321851);0.999999999955;0;0.00328890378917;;
3121;19507;0.00189306;0.000261725;;LINESTRING(-76.544575 38.321851);19507;;LINESTRING(-76.544575 38.321851);0.999999999955;0;0.00328890378917;;
3122;19507;0.00188754;0.000261725;;LINESTRING(-76.544575 38.321851);19507;;LINESTRING(-76.544575 38.321851);0.999999999955;0;0.00328890378917;;
3123;19507;0.00188488;0.000261725;;LINESTRING(-76.544575 38.321851);19507;;LINESTRING(-76.544575 38.321851);0.999999999956;0;0.00328890378917;;
3124;19507;0.00188498;0.000261725;;LINESTRING(-76.544575 38.321851);19507;;LINESTRING(-76.544575 38.321851);0.999999999956;0;0.00328890378917;;
3125;19507;0.00188788;0.000266478;;LINESTRING(-76.5445784173 38.3218543034);19507;;LINESTRING(-76.5445784173 38.3218543034,-76.5445784173 38.3218543034);0.999999999955;0;0.00328890378917;;
3126;19507;0.00188276;0.000282752;;LINESTRING(-76.5445901178 38.3218656139);19507;;LINESTRING(-76.5445901178 38.3218656139,-76.5445901178 38.3218656139);0.999999999956;0;0.00328890378917;;
3127;19507;0.00188295;0.00029354;;LINESTRING(-76.5445978743 38.3218731118);19507;;LINESTRING(-76.5445978743 38.3218731118,-76.5445978743 38.3218731118);0.999999999956;0;0.00328890378917;;
3128;19507;0.00187783;0.000309813;;LINESTRING(-76.5446095747 38.3218844222);19507;;LINESTRING(-76.5446095747 38.3218844222,-76.5446095747 38.3218844222);0.999999999956;0;0.00328890378917;;
3129;19507;0.00187801;0.000320601;;LINESTRING(-76.5446173312 38.3218919202);19507;;LINESTRING(-76.5446173312 38.3218919202,-76.5446173312 38.3218919202);0.999999999956;0;0.00328890378917;;
3130;19507;0.00187819;0.000331389;;LINESTRING(-76.5446250877 38.3218994181);19507;;LINESTRING(-76.5446250877 38.3218994181,-76.5446250877 38.3218994181);0.999999999956;0;0.00328890378917;;
3131;19507;0.00187563;0.000339526;;LINESTRING(-76.5446309379 38.3219050733);19507;;LINESTRING(-76.5446309379 38.3219050733,-76.5446309379 38.3219050733);0.999999999956;0;0.00328890378917;;
3132;19507;0.00187582;0.000350314;;LINESTRING(-76.5446386944 38.3219125712);19507;;LINESTRING(-76.5446386944 38.3219125712,-76.5446386944 38.3219125712);0.999999999956;0;0.00328890378917;;
